ID_REF,FC,Gene Symbol
214788_x_at,0.2894224167812496,DDN
207087_x_at,0.2892064726562502,ANK1
233448_s_at,0.2890427860312492,
204280_at,0.28901512849999733,RGS14
225293_at,0.2890117539375012,COL27A1
237563_s_at,0.2889995768749989,RP11-295G20.2
1557051_s_at,0.28889532634375037,HOTAIRM1
235681_at,0.28888316509375045,
1569207_s_at,0.2888435687812505,TCP11L2
241420_at,0.28849878943749996,
214588_s_at,0.28840235134375103,MFAP3
207440_at,0.28836071074999925,SLC35A2
214769_at,0.28822185931250033,CLCN4
213268_at,0.28815272328125197,CAMTA1
230766_at,0.2880856086875001,GART
202275_at,0.28808362390624964,G6PD
1564438_at,0.2880432552812504,
222332_at,0.2879564674999999,
209588_at,0.2877233607187497,EPHB2
244840_x_at,0.28758999118749795,DOCK4
221932_s_at,0.28751652528124794,GLRX5
204614_at,0.2874285369687497,SERPINB2
211079_s_at,0.2873347650312521,DYRK1A
238409_x_at,0.28720607578125135,OXR1
229287_at,0.28720269943750054,PCNX
224752_at,0.2870094681249995,C7orf73 /// LOC101930655
220404_at,0.28694631375000057,GPR97
210094_s_at,0.2869398907499985,PARD3
209135_at,0.2869095005937501,ASPH
233027_at,0.28689591306249973,
232232_s_at,0.2868644533124973,SLC22A16
206381_at,0.28673202071875004,SCN2A
210706_s_at,0.28672958043750185,RNF24
1552436_a_at,0.28672498015624903,CDH23 /// LOC100653137
218509_at,0.2866561257812483,LPPR2
213821_s_at,0.28662752340625186,IDS
243109_at,0.28662507359375056,MCTP2
217024_x_at,0.28649466700000037,SIRPAP1 /// SIRPAP1
209072_at,0.2863414099687507,MBP
239723_at,0.2862489565937496,
226726_at,0.28619926253124994,MBOAT2
1555892_s_at,0.28616839112499814,PSMD5-AS1
227496_at,0.2861633737500009,NR6A1
203962_s_at,0.28607072487500007,NEBL
222007_s_at,0.2860245907500003,FKBP8
204487_s_at,0.28583592059375107,KCNQ1
233591_at,0.28582796134375066,RP11-476D10.1
205179_s_at,0.2857904314374986,ADAM8
236398_s_at,0.2857249411562499,RP11-443B7.1
216953_s_at,0.28571459706250035,WT1
241659_at,0.28560647943749995,JMJD1C
1561489_at,0.28558476478125083,ARHGAP15 /// LOC101928361
236495_at,0.28557995303124883,
1559739_at,0.2853622295312519,CHPT1
1552701_a_at,0.2851359846562511,CARD16
202242_at,0.28504306934374934,TSPAN7
238107_at,0.2849924045312484,RP11-1275H24.2
202865_at,0.28484051284375056,DNAJB12
217477_at,0.28473103278125134,PIP5K1B
243476_at,0.2845147325000008,LOC101930150 /// NF1
210422_x_at,0.28441108996875464,SLC11A1
218872_at,0.2840468000937504,TESC
224534_at,0.28403306849999943,KREMEN1
224762_at,0.2840258732499992,SERINC2
240294_at,0.28382186375000096,HIPK2
226794_at,0.28380236412500004,STXBP5
208353_x_at,0.2837161607499983,ANK1
213030_s_at,0.2836693897187512,PLXNA2
212494_at,0.2835920769374978,TENC1
217793_at,0.28356076406250175,RAB11B
1558423_at,0.28348507653124955,LINC00265 /// LOC101929038
207907_at,0.28334855156249983,TNFSF14
232903_at,0.28319821400000045,
242062_at,0.2827645081875012,SAMD8
1567274_at,0.2826474327187496,
204682_at,0.28249562796874983,LTBP2
205200_at,0.2824306398437493,CLEC3B /// EXOSC7
201904_s_at,0.28241106090624957,CTDSPL
234489_at,0.2823252213124996,
210119_at,0.2822337682187488,KCNJ15
242078_at,0.28142038631250044,AFF3
238135_at,0.2813680338750002,AGTRAP
229770_at,0.2810714163749992,GLT1D1
229840_at,0.28078238765624874,IQSEC2
1560794_at,0.2806975891875001,RP11-274B18.4
232222_at,0.28058466553124983,C18orf49 /// ZCCHC2
78383_at,0.2804153854375011,TOPORS-AS1
221345_at,0.28032137500000154,FFAR2
241879_at,0.27998396578125107,LPP
242572_at,0.2798641816249994,
1566809_a_at,0.2798366523437501,
220603_s_at,0.27979337762499856,MCTP2
211412_at,0.27978715437499924,PADI4
1552932_at,0.27962816271874935,NLRP6
211823_s_at,0.2796132820937487,PXN
216054_x_at,0.2794117888750023,MYL4
209409_at,0.2793444427187497,GRB10
217473_x_at,0.2792634739999986,SLC11A1
219195_at,0.2790246876249993,PPARGC1A
202112_at,0.27899984131250033,VWF
240953_at,0.2789833731874998,
1569401_at,0.27890945674999923,CLEC12A
210999_s_at,0.2787366907812485,GRB10
206371_at,0.27873547415624866,FOLR3
233643_at,0.2785869230312499,FAM86B3P /// FAM90A1 /// FAM90A25P /// FAM90A2P
238896_at,0.27851323859374943,ST3GAL2
1568803_at,0.2785037100312495,
213265_at,0.2781347951874995,LOC101929842 /// PGA3 /// PGA4 /// PGA5
1563512_at,0.27807014481250025,NOS1AP
209921_at,0.2779899515937494,SLC7A11
202779_s_at,0.2779625727500017,UBE2S
216587_s_at,0.27792825868750004,FZD8 /// MIR4683
214666_x_at,0.27786091412500014,IREB2
242738_s_at,0.27783497184374983,ZFHX3
238231_at,0.2776764955312503,NFYC
216782_at,0.2776417846874981,
1554852_a_at,0.2775699977812476,KIAA1257
1559249_at,0.2775627911562495,ATXN1
204669_s_at,0.2775251875937492,RNF24
237187_at,0.27745518021874993,HRK
234072_at,0.2774380270312502,SEMA4A
239799_at,0.27706558718749985,LINC00476
224489_at,0.27664660362500104,LOC100294341 /// LOC101929774
205566_at,0.276360200687499,ABHD2
201668_x_at,0.27625313971875,MARCKS
244642_at,0.2761646940000002,
222210_at,0.2760911314062491,KIAA0195 /// MIR6785
216161_at,0.27597099528125124,SBNO1
231402_at,0.2759683825312491,LOC100507507
237742_at,0.2757143735312506,
204860_s_at,0.2755279264062498,NAIP
204750_s_at,0.2755172754687498,DSC2
1569190_at,0.2754615222812484,LOC101927137 /// SCLT1
217585_at,0.2753799132812489,NEBL
201155_s_at,0.2753196225937504,MFN2
224690_at,0.2752222954687511,FAM210B
206602_s_at,0.2748474366562501,HOXD3 /// HOXD4 /// LOC401021
1560257_at,0.27483949581249956,LOC101928988
232233_at,0.2748016622500016,SLC22A16
205981_s_at,0.27465837521874903,ING2
239182_at,0.2746461205312496,HAGLR
1552737_s_at,0.27450759659374935,WWP2
215876_at,0.2744502194687506,RP11-217B7.2
226497_s_at,0.2743655991874996,FLT1
236407_at,0.27418521696875064,KCNE1
240793_at,0.2739079503750004,AX746670 /// RP11-171I2.2 /// TTN
232905_at,0.27366060325000063,GTF2H5
213085_s_at,0.27362859784375093,WWC1
201108_s_at,0.27335067559375137,THBS1
228342_s_at,0.27313362293749943,ALPK3
212741_at,0.273102948156251,MAOA
1559777_at,0.27310268293750006,LOC731424
218665_at,0.2730286031562503,FZD4
229614_at,0.27301134243749736,ZNF320
235092_at,0.27299049018750043,
1556333_at,0.27296453646874985,BC042382 /// RP11-408H20.3
208180_s_at,0.27294810121875024,HIST1H4H
223623_at,0.27292142168749933,C2orf40
234141_s_at,0.2729039086874998,LOC286059
236527_at,0.2728730835937512,ATP6V0E1
1563157_at,0.2727956064687511,BC040624 /// FOXP1-AS1 /// FOXP1-AS1
239701_at,0.2726974070312487,
219298_at,0.2726924126875012,ECHDC3
211381_x_at,0.2725132982187506,SPAG11A /// SPAG11B
215933_s_at,0.27241247525000123,HHEX
219680_at,0.2721732906875003,NLRX1
212312_at,0.2721112035312476,BCL2L1
201125_s_at,0.27208116515625136,ITGB5
242794_at,0.27192771593750287,MAML3
224322_at,0.2717896858125002,ARID4B
208490_x_at,0.2717228576562487,HIST1H2BC /// HIST1H2BE /// HIST1H2BF /// HIST1H2BG /// HIST1H2BI
226806_s_at,0.27166619459374974,NFIA
219758_at,0.2716041124687507,TTC26
1566889_at,0.27144126287500203,THADA
205931_s_at,0.27139200634375094,CREB5 /// LOC401317
201850_at,0.27121513609375114,CAPG
224976_at,0.2711825355937503,NFIA
240293_at,0.2709716790312502,CCDC153
1558299_at,0.2709459125312499,
209522_s_at,0.2708458456875009,CRAT
212974_at,0.2707086712500004,DENND3
228360_at,0.2706564700312506,LYPD6B
209391_at,0.27062782384374895,DPM2
205896_at,0.27031817287500104,SLC22A4
209301_at,0.2702314527812515,CA2
209262_s_at,0.2702162519999982,NR2F6
229740_at,0.27020122512499967,SMIM5
208090_s_at,0.27019003434375044,AIRE
217124_at,0.27006970381250106,IQCE
204307_at,0.2698889698749989,TECPR2
1557280_s_at,0.26988643406250024,ITSN1
205471_s_at,0.26988439990625057,DACH1
1557451_at,0.2698244334062503,DGCR10
1554286_at,0.2697700762187498,FLJ25758
36994_at,0.26970796656249973,ATP6V0C
223893_at,0.2696751434687501,ENAM
202608_s_at,0.26956887168749954,NDST1
205384_at,0.2695522819375,FXYD1
1556055_at,0.2695256356250013,
205865_at,0.2695226761249989,ARID3A
205707_at,0.2694256712187517,IL17RA
207529_at,0.26915438768750066,DEFA5
229548_at,0.2691391466562507,RP3-508I15.21
217529_at,0.26874027615625096,ORAI2
206017_at,0.26868953562500053,KIAA0319
242598_at,0.2683005890937489,
1569948_at,0.26805224156249974,BC047651
223939_at,0.2680258366874986,SUCNR1
218811_at,0.26793083774999893,ORAI2
240055_at,0.2678607659375003,
202193_at,0.2678229838124988,LIMK2
229295_at,0.26773538406250097,IL17RA
240193_at,0.2677036979062506,
224466_s_at,0.2675616789687494,MAFG
231435_at,0.2675016536562511,C7orf34
244318_at,0.2674853549687497,
205663_at,0.26726983465624965,PCBP3
210724_at,0.26699371159374863,EMR3
212077_at,0.2669745187187491,CALD1
1554453_at,0.2669430384062501,HNRNPLL
238080_at,0.26680997175000076,B4GALNT4
227252_at,0.26670572865625175,LRP10
239179_at,0.2666236207500017,
239428_at,0.26638087253124887,
207766_at,0.2660355245312509,CDKL1
236001_at,0.26601387806250054,LINC00675
217723_x_at,0.26600330771875047,
220208_at,0.2657059838125022,ADAMTS13
204848_x_at,0.2656947456874992,HBG1 /// HBG2
212046_x_at,0.26546890918749977,MAPK3
208493_at,0.26542957990625027,HOXA11
1567704_at,0.2652658654687512,TFE3
231205_at,0.2652609515937492,
231556_at,0.2652350823749998,
214575_s_at,0.2651929665625019,AZU1
243807_at,0.2649561562187488,NCOA7
1557674_s_at,0.2648569033749997,LOC101928068
225092_at,0.2648428144062498,RABEP1
226303_at,0.2648366534687483,PGM5
229521_at,0.2647346663750003,CCDC71L
228634_s_at,0.2646941992500018,YBX3
207601_at,0.2645361858750004,SULT1B1
238461_at,0.2643532782812503,EIF4E3
1558365_at,0.26430511090624975,PGK1
210797_s_at,0.26425792062500175,OASL
1555659_a_at,0.2641850630937501,TREML1
210423_s_at,0.2641669973437537,SLC11A1
205403_at,0.2640908005312479,IL1R2
221443_x_at,0.26407981968749983,PRLH
221009_s_at,0.2640648431874988,ANGPTL4
204445_s_at,0.2637955126250011,ALOX5
209454_s_at,0.2637555415937487,TEAD3
240377_at,0.2635574550312487,LOC101060429 /// LOC101930013 /// LOC101930075 /// LOC399491 /// NPIPA1 /// NPIPA2 /// NPIPA3 /// NPIPA5 /// NPIPA7 /// NPIPA8 /// PKD1 /// PKD1P1
227958_s_at,0.2633397222500009,GSN
239362_at,0.26333751759375,NAPA-AS1
224577_at,0.2632762927812511,ERGIC1
218418_s_at,0.2632709928125001,KANK2
221895_at,0.2632558967500014,MOSPD2
214021_x_at,0.2632276704687504,ITGB5
213797_at,0.26314711359374954,RSAD2
213066_at,0.2630456581249989,RUSC2
204430_s_at,0.26303611509374925,SLC2A5
203643_at,0.2629693342187487,ERF
243222_at,0.2628674610937507,ALPK1
231982_at,0.2625144210312511,SMIM24
209287_s_at,0.2624724796875011,CDC42EP3
240257_at,0.2623182184374997,SYNJ2
233202_at,0.2621036967812507,CNTNAP3
209485_s_at,0.26209114715624704,OSBPL1A
228618_at,0.2620386155312522,PEAR1
204132_s_at,0.2619704864374981,FOXO3 /// FOXO3B
237314_at,0.2617376356874992,ENKUR
203153_at,0.261654125656249,IFIT1
207206_s_at,0.2616292179999986,ALOX12
224443_at,0.2616199914999999,LINC00467
235632_at,0.2615729430625029,
233363_at,0.2615402013125019,
224897_at,0.2614684413437516,WDR26
202099_s_at,0.2614306518124989,DGCR2
221584_s_at,0.2612635236562495,KCNMA1
1552418_at,0.2611462289687503,TTLL10
221929_at,0.2610860054374995,RP11-10N23.4
202252_at,0.26106273743749675,RAB13
1557699_x_at,0.2610117677187489,
225387_at,0.2609558433124981,TSPAN5
227400_at,0.26091674443750046,NFIX
215513_at,0.26056130512500175,HYMAI
212738_at,0.2605452565000004,ARHGAP19
210986_s_at,0.2604506960624988,TPM1
1555938_x_at,0.260394499093751,VIM
213522_s_at,0.2603854206874967,CSNK1D
215675_at,0.2603656016249998,
1559062_at,0.2603608989375017,
218910_at,0.26034788228125016,ANO10
205391_x_at,0.25991012318749984,ANK1
1565890_at,0.2595331423125007,
218472_s_at,0.25949661850000094,PELO
211403_x_at,0.2592726228124995,VCX2
207443_at,0.259261313250001,NR2E1
229708_at,0.25918702381250025,TOR4A
232357_at,0.2590613922187508,TTLL9
209882_at,0.2590417184374987,RIT1
1566673_at,0.25896922024999824,
242726_at,0.25889151243750064,
230521_at,0.25849055309375135,ARHGEF39
1564373_a_at,0.25843052243749964,LOC283887
206122_at,0.2584039535312499,SOX15
213515_x_at,0.2583963028749974,HBG1 /// HBG2
219958_at,0.2583624354062497,TMEM74B
227175_at,0.2581849431874996,MCL1
222711_s_at,0.25811113362500127,RHBDF1
1560943_s_at,0.25808146606249993,PGD
204995_at,0.2579424316562502,CDK5R1
220068_at,0.25791918724999974,VPREB3
211045_s_at,0.2578468625312498,KCNH6
239203_at,0.2578465798437488,LSMEM1
201203_s_at,0.25778988971875094,RRBP1
215054_at,0.2577688275000005,EPOR /// RGL3
241041_at,0.2577070846562499,
205808_at,0.25765810953125,ASPH
206933_s_at,0.25750456371875075,H6PD
242582_at,0.2574510523750009,RP11-330O11.3
1558722_at,0.2574296134062486,ZNF252P
217399_s_at,0.2574270011250004,FOXO3 /// FOXO3B
223847_s_at,0.25733548984375165,ERGIC1
203175_at,0.2572862839999992,RHOG
217144_at,0.257142858812502,UBBP1 /// UBBP1 /// UBBP4 /// UBBP4
221363_x_at,0.25705838778125045,GPR25
1553158_at,0.2570476821249992,CEP19
239217_x_at,0.2570104169687504,ABCC3
234664_at,0.25698731184375045,LINC01001 /// LINC01347 /// LOC101060494 /// LOC101926894 /// LOC101929038 /// LOC101929819 /// LOC101930127 /// LOC101930567 /// LOC388572
229149_at,0.2568688039687501,
220230_s_at,0.2568151683125004,CYB5R2
203233_at,0.25678426084374983,IL4R
226552_at,0.2567431591874998,IER5L
1559691_at,0.2565540537499986,
214784_x_at,0.2563992350000017,XPO6
227340_s_at,0.25621821462499916,RGMB
226786_at,0.2560864988749989,RFX1
221450_x_at,0.25607447159374885,PCDHB13
204081_at,0.25603349968750244,NRGN
215663_at,0.2559684809374998,MBNL1
202990_at,0.25594828718750406,PYGL
243557_at,0.2558439652812501,
202895_s_at,0.2556108081250006,SIRPA
221210_s_at,0.2555959240312493,NPL
233236_at,0.25527725881249985,TSPAN16
210247_at,0.2551363588124995,SYN2
211977_at,0.2551108607812491,GPR107
1569955_at,0.25504879518749934,LOC101928893
216855_s_at,0.2550380490312527,HNRNPU
1569846_at,0.25498028893750035,CTD-2251F13.1
1554795_a_at,0.2548976217500005,FBLIM1
200771_at,0.25487321931249873,LAMC1
206522_at,0.2548476690624977,MGAM
244350_at,0.2546300824062522,MYO10
227270_at,0.25456893825000115,FAM200B
233151_s_at,0.2545155182500012,TTTY7 /// TTTY7B
244205_at,0.25450803840625014,ALAS2
243229_at,0.2544704760312504,
205229_s_at,0.254425877687499,COCH
236478_at,0.25434200296875087,IFNAR1
220929_at,0.2543022335937506,GALNT8
237319_at,0.2542718920000002,PRR30
202348_s_at,0.25425626087500053,TOR1A
1566498_at,0.25413742412500007,
1570336_at,0.25412778818750104,BDH1
1564580_at,0.2541217622187504,
234811_at,0.2540941837499995,CENPN
215783_s_at,0.2539125687812511,ALPL
229471_s_at,0.2538235911562512,
226824_at,0.25379229287500005,CPXM2
1559274_at,0.2537399220624996,ZNF732
226865_at,0.2537346481874998,PLXDC2
232787_at,0.2537092212499985,HELZ2
206574_s_at,0.25363450171874913,PTP4A3
1553514_a_at,0.2536139762187499,VNN3
228121_at,0.2534853543124993,TGFB2
1558755_x_at,0.2534313073437504,ZNF763
229879_at,0.25340084024999854,ASPH
1569144_a_at,0.25336713678124934,CYSRT1
243312_at,0.25326626734375157,ZNF107
237985_at,0.2532263095312497,
224178_s_at,0.2531438755625004,SOX6
220496_at,0.2531138189375035,CLEC1B
1561870_at,0.2529992474062501,
1553977_a_at,0.25296725325000047,CYP39A1
236101_at,0.25278350068749944,
1566964_at,0.25277663840624953,
237442_at,0.25250820874999924,
222831_at,0.2525012413124994,SAP30L
217125_at,0.2524700970625,UBBP2 /// UBBP2
205570_at,0.2524391637499974,PIP4K2A
239780_at,0.25231381237500017,
210395_x_at,0.2522815342499989,MYL4
229498_at,0.25224165037499624,MBNL3
230566_at,0.25223105915624977,MORC2-AS1
230456_at,0.25222496534374894,
1559565_x_at,0.2522218267812497,
209807_s_at,0.2521937831249996,NFIX
221093_at,0.2521005131249989,BRD7P3
212084_at,0.2520118191562508,TEX261
34478_at,0.25194478293750144,RAB11B
233802_at,0.25194452009375023,MED28
230175_s_at,0.2518146859374992,
1556663_s_at,0.2517916111249985,LOC100506142
220393_at,0.25177223812500005,LGSN
203099_s_at,0.251690330718751,CDYL
240378_at,0.25163173803125005,LOC101929040
234011_at,0.2516137133750016,
235437_at,0.2515792155937495,LA16c-380H5.5
224192_at,0.251534532031251,FCRL2
228685_at,0.25151564474999955,IL17RA
202350_s_at,0.2515138230000007,LOC100506558 /// MATN2
231387_at,0.2514815167500011,PXDC1
224314_s_at,0.25139195206250076,EGLN1
228894_at,0.25127458128124935,NR6A1
219257_s_at,0.2512333527499999,SPHK1
206516_at,0.25100526259374867,AMH /// MIR4321
205770_at,0.2508852670624995,GSR
217209_at,0.25074227740624977,CEACAM3
208751_at,0.25060242453124904,NAPA
212090_at,0.25052861946875105,GRINA
217575_s_at,0.250348946062501,SOS2
204981_at,0.25023780043749877,SLC22A18
205632_s_at,0.25016834162500157,PIP5K1B
227425_at,0.2501437050000028,REPS2
230972_at,0.25007778190625185,ANKRD9
221881_s_at,0.24976545043750065,CLIC4
226542_at,0.24976130537500296,RNF24
237890_at,0.24974218140625037,
1558195_at,0.2497203538749999,LINC00592
235903_at,0.24965524687500107,ANKS6
214952_at,0.24960391156249973,NCAM1
211515_s_at,0.24953529037499989,DSTYK
235456_at,0.24939519381250008,
232404_at,0.24919976425000012,SHROOM4
206654_s_at,0.2491844643124992,POLR3G
215159_s_at,0.24909142065624934,NADK
232412_at,0.24906491149999965,FBXL20
222225_at,0.24905401696875007,RPL23AP53
213832_at,0.2490434582187504,KCND3
225056_at,0.24897765328124777,SIPA1L2
204987_at,0.24897704484375005,ITIH2
222246_at,0.24882021818749855,
241676_x_at,0.24877896640624897,
213288_at,0.24877895815625184,MBOAT2
244162_at,0.24873092315625023,
215036_at,0.24867077018750017,
207039_at,0.24861508384375153,CDKN2A
229296_at,0.24854183046874834,LOC100506119
216454_at,0.24848961203124809,TRMT1
221368_at,0.24836143103125075,NEU2
230796_at,0.2482382651249999,LINC01191
214974_x_at,0.24802665587499995,CXCL5
206649_s_at,0.2479133579062509,TFE3
213497_at,0.2479077516562489,ABTB2
241862_x_at,0.2478941273124997,C19orf45
233454_at,0.247876885843751,POLN
1570285_at,0.24783741790624925,BC016972 /// RP11-443B7.1
203849_s_at,0.24779501665624926,KIF1A
224898_at,0.24778292606249952,WDR26
231309_at,0.24778206506249845,
204121_at,0.24771761550000093,GADD45G
229010_at,0.24768864312499872,CBL
1556960_a_at,0.24761153406250047,ANHX
228983_at,0.24759319837499927,C17orf85
203096_s_at,0.2475816091875016,RAPGEF2
212763_at,0.2475571675312489,CAMSAP2
232152_at,0.24752584546874923,CEP57L1
228585_at,0.24751024856250048,ENTPD1
238654_at,0.24734977853124906,VSIG10L
205702_at,0.24709589303125234,PHTF1
238405_at,0.2470932160624999,
233935_at,0.24704779700000135,TNFSF14
209294_x_at,0.24695557781249988,TNFRSF10B
227325_at,0.2469260711250012,PRR24
1569746_s_at,0.24691714381249952,OSER1-AS1
226973_at,0.24688982240625146,VSTM2L
211286_x_at,0.2468349783437498,CSF2RA
229472_at,0.2468248848750001,SFT2D3 /// WDR33
239144_at,0.24676012921874912,B3GAT2
1568884_at,0.24661120140625004,DNAJC2
224829_at,0.2465647738749981,CPEB4
241778_at,0.2465410830625001,
201750_s_at,0.24650069706249855,ECE1
1567068_at,0.24643166600000033,OR4D1
207117_at,0.2464129127812491,ZNF117
215175_at,0.24626298284375103,PCNX
224490_s_at,0.2462467418125014,LOC100294341 /// LOC101929774
219594_at,0.24620736731250048,NINJ2
218983_at,0.24620279509374932,C1RL
1565162_s_at,0.24618779809374924,MGST1
204306_s_at,0.2461812454062473,CD151
221484_at,0.2460018460000022,B4GALT5
206866_at,0.24584886084375013,CDH4
234725_s_at,0.24582869537499974,SEMA4B
1567706_at,0.24578171150000028,
218623_at,0.2456791592812495,HMP19
1554017_at,0.24567059990624873,RILPL1 /// SNRNP35
211207_s_at,0.24565223100000022,ACSL6
239009_at,0.24558919043749938,KIAA0754
222228_s_at,0.24554208493749918,ALKBH4
1557544_at,0.24552666234375042,CCDC147
216950_s_at,0.24547716218750182,FCGR1A /// FCGR1B /// FCGR1C
1552793_at,0.24543395831249937,C8orf31
206607_at,0.24541269334375082,CBL
201737_s_at,0.24530668771875241,MARCH6
232188_at,0.24530069331250104,AKAP13
242786_at,0.24527231131249927,SBF2-AS1
1567687_at,0.24523695665625,CECR9
234924_s_at,0.24520349178125045,ZNF687
223649_s_at,0.2451718157500018,SLC25A39
64883_at,0.24513522537500076,MOSPD2
213029_at,0.24508022421874953,NFIB
231253_at,0.24505877774999973,SPPL2C
239210_at,0.24503987518750048,LOC102724387
1555230_a_at,0.2450366578124994,KCNIP2
231874_at,0.245028565874998,FAM126B
205463_s_at,0.24500362996875236,PDGFA
220369_at,0.24491328012499913,SMEK1
219456_s_at,0.2449123021562496,RIN3
238619_at,0.24486669268750205,RP11-138A9.1
236402_at,0.24484775309375006,BRAF
206935_at,0.2447951420312502,PCDH8
240336_at,0.24477003393750252,HBM
201412_at,0.2447184726562508,LRP10
244816_at,0.24467159856249987,
243803_at,0.24464622175000006,C11orf97
208228_s_at,0.2445937295937508,FGFR2
209744_x_at,0.2445750017187498,ITCH
229997_at,0.24455586484374958,VANGL1
231450_at,0.24448872953125012,
228511_s_at,0.2444239471874976,RP11-998D10.7
204140_at,0.2443305311875008,TPST1
223378_at,0.24423240540624924,GLIS2
